ID,membership_num,partnership_num,ownership_num
hours,-0.009286688375790898,-1.4787378724621172,2.5488296267873327
months,18.65198479822307,-6.55568903421103,-3.2545608048856334
weeks,6.551689698414446,0.8912325391891674,6.628102359823881
conjunction,-4.550012343996071,-0.02686927562087067,-0.5707943498794483
normal,-4.550012343996071,-0.02686927562087073,-0.5707943498794483
days,15.61544859735322,5.389845942987735,0.9108204183097829
Saturday,-3.4578792877811484,-0.36056627164142946,-0.03807385469245696
three,-3.22735265216958,-1.1942548077287385,-1.3705547745444122
metric,-3.8886824980828254,-0.6105620416748049,-0.9706745622119304
38,0.6399464067168509,-4.4587191168407605,-3.6839013175560194
14 months,-3.9893625146758644,-0.37286975446322423,-0.8847398312286447
ordinary,0.25066605759238564,0.48956239658039885,4.701528464674422
ninety,2.104705431478936,10.302824038374474,-4.909975636949403
60-day,-3.0562426799049605,0.24773346005609445,2.0551383107124015
In month,-4.550012343996071,-0.02686927562087073,-0.5707943498794483
30 days,-4.018529117101354,-0.014565792799075883,0.2758716266567397
three-hour,-4.018529117101354,-0.014565792799075925,0.27587162665673964
2028,-1.1705067338352042,-1.2234975451878447,0.7133214416466703
July 2036,-3.32803266876262,-0.9565625205171581,-1.2846200435611268
